sequenceid,subjectid,eye,sensorid,contacts
05953d1939,nd1S05953,Left,nd1N00074,S
05953d1940,nd1S05953,Left,nd1N00074,S
05953d1941,nd1S05953,Right,nd1N00074,S
05953d1942,nd1S05953,Right,nd1N00074,S
05953d1943,nd1S05953,Right,nd1N00074,S
05953d1944,nd1S05953,Right,nd1N00074,S
05953d1945,nd1S05953,Right,nd1N00074,S
05953d1946,nd1S05953,Right,nd1N00074,S
05953d2003,nd1S05953,Left,nd1N00074,S
05953d2004,nd1S05953,Left,nd1N00074,S
05953d2005,nd1S05953,Left,nd1N00074,S
05953d2006,nd1S05953,Left,nd1N00074,S
05953d2007,nd1S05953,Left,nd1N00074,S
05953d2008,nd1S05953,Left,nd1N00074,S
05953d2009,nd1S05953,Right,nd1N00074,S
05953d2010,nd1S05953,Right,nd1N00074,S
05953d2011,nd1S05953,Right,nd1N00074,S
05953d2012,nd1S05953,Right,nd1N00074,S
05953d2013,nd1S05953,Right,nd1N00074,S
05953d2014,nd1S05953,Right,nd1N00074,S
05953d2114,nd1S05953,Left,nd1N00074,S
05953d2115,nd1S05953,Left,nd1N00074,S
05953d2116,nd1S05953,Left,nd1N00074,S
05953d2117,nd1S05953,Left,nd1N00074,S
05953d2118,nd1S05953,Left,nd1N00074,S
05953d2119,nd1S05953,Left,nd1N00074,S
05953d2120,nd1S05953,Right,nd1N00074,S
05953d2121,nd1S05953,Right,nd1N00074,S
05953d2122,nd1S05953,Right,nd1N00074,S
05953d2123,nd1S05953,Right,nd1N00074,S
05953d2124,nd1S05953,Right,nd1N00074,S
05953d2125,nd1S05953,Right,nd1N00074,S
05954d1099,nd1S05954,Right,nd1N00074,N
05954d1198,nd1S05954,Left,nd1N00074,N
05954d1201,nd1S05954,Left,nd1N00074,N
05954d573,nd1S05954,Left,nd1N00074,N
05954d574,nd1S05954,Left,nd1N00074,N
05954d580,nd1S05954,Right,nd1N00074,N
05954d708,nd1S05954,Left,nd1N00074,N
05954d715,nd1S05954,Right,nd1N00074,N
05954d750,nd1S05954,Right,nd1N00074,N
05954d900,nd1S05954,Left,nd1N00074,N
05954d905,nd1S05954,Left,nd1N00074,N
05954d910,nd1S05954,Right,nd1N00074,N
05954d932,nd1S05954,Left,nd1N00074,N
05956d565,nd1S05956,Right,nd1N00074,N
05956d628,nd1S05956,Left,nd1N00074,N
05956d630,nd1S05956,Left,nd1N00074,N
05956d635,nd1S05956,Right,nd1N00074,N
05956d781,nd1S05956,Left,nd1N00074,N
05956d783,nd1S05956,Left,nd1N00074,N
05956d785,nd1S05956,Left,nd1N00074,N
05956d786,nd1S05956,Right,nd1N00074,N
05956d787,nd1S05956,Right,nd1N00074,N
05956d790,nd1S05956,Right,nd1N00074,N
05956d858,nd1S05956,Right,nd1N00074,N
05956d859,nd1S05956,Right,nd1N00074,N
05957d364,nd1S05957,Left,nd1N00074,S
05957d365,nd1S05957,Left,nd1N00074,S
05957d366,nd1S05957,Left,nd1N00074,S
05957d367,nd1S05957,Left,nd1N00074,S
05957d368,nd1S05957,Left,nd1N00074,S
05957d369,nd1S05957,Left,nd1N00074,S
05957d370,nd1S05957,Right,nd1N00074,S
05957d371,nd1S05957,Right,nd1N00074,S
05957d372,nd1S05957,Right,nd1N00074,S
05957d373,nd1S05957,Right,nd1N00074,S
05957d374,nd1S05957,Right,nd1N00074,S
05957d375,nd1S05957,Right,nd1N00074,S
05957d453,nd1S05957,Left,nd1N00074,S
05957d454,nd1S05957,Left,nd1N00074,S
05957d455,nd1S05957,Left,nd1N00074,S
05957d456,nd1S05957,Left,nd1N00074,S
05957d457,nd1S05957,Left,nd1N00074,S
05957d458,nd1S05957,Left,nd1N00074,S
05957d459,nd1S05957,Right,nd1N00074,S
05957d460,nd1S05957,Right,nd1N00074,S
05957d461,nd1S05957,Right,nd1N00074,S
05957d462,nd1S05957,Right,nd1N00074,S
05957d463,nd1S05957,Right,nd1N00074,S
05957d464,nd1S05957,Right,nd1N00074,S
05963d1375,nd1S05963,Left,nd1N00074,N
05963d1437,nd1S05963,Left,nd1N00074,N
05963d1463,nd1S05963,Right,nd1N00074,N
05963d1465,nd1S05963,Right,nd1N00074,N
05963d1601,nd1S05963,Left,nd1N00074,N
05963d1606,nd1S05963,Right,nd1N00074,N
05963d1644,nd1S05963,Left,nd1N00074,N
05963d1646,nd1S05963,Right,nd1N00074,N
05963d1726,nd1S05963,Left,nd1N00074,N
05963d1728,nd1S05963,Left,nd1N00074,N
05963d1730,nd1S05963,Left,nd1N00074,N
05963d1815,nd1S05963,Left,nd1N00074,N
05963d1822,nd1S05963,Right,nd1N00074,N
05963d1884,nd1S05963,Left,nd1N00074,N
05963d1892,nd1S05963,Right,nd1N00074,N
05970d1062,nd1S05970,Left,nd1N00074,N
05970d1064,nd1S05970,Left,nd1N00074,N
05970d1071,nd1S05970,Right,nd1N00074,N
05970d776,nd1S05970,Left,nd1N00074,N
05970d777,nd1S05970,Right,nd1N00074,N
05970d779,nd1S05970,Right,nd1N00074,N
05970d884,nd1S05970,Left,nd1N00074,N
05970d966,nd1S05970,Left,nd1N00074,N
05970d969,nd1S05970,Left,nd1N00074,N
05974d1170,nd1S05974,Left,nd1N00074,N
05974d1171,nd1S05974,Left,nd1N00074,N
05974d1173,nd1S05974,Left,nd1N00074,N
05974d1229,nd1S05974,Left,nd1N00074,N
05974d1230,nd1S05974,Left,nd1N00074,N
05974d1234,nd1S05974,Left,nd1N00074,N
05974d1365,nd1S05974,Right,nd1N00074,N
05974d1401,nd1S05974,Left,nd1N00074,N
05974d1407,nd1S05974,Right,nd1N00074,N
05974d1527,nd1S05974,Left,nd1N00074,N
05974d1529,nd1S05974,Left,nd1N00074,N
05974d1531,nd1S05974,Right,nd1N00074,N
05974d1535,nd1S05974,Right,nd1N00074,N
05974d1602,nd1S05974,Left,nd1N00074,N
05974d1692,nd1S05974,Left,nd1N00074,N
05974d1697,nd1S05974,Right,nd1N00074,N
05974d1701,nd1S05974,Right,nd1N00074,N
05974d1702,nd1S05974,Right,nd1N00074,N
05974d1852,nd1S05974,Left,nd1N00074,N
05974d1856,nd1S05974,Left,nd1N00074,N
05974d1860,nd1S05974,Right,nd1N00074,N
06000d1180,nd1S06000,Left,nd1N00074,T
06000d1182,nd1S06000,Left,nd1N00074,T
06000d1183,nd1S06000,Left,nd1N00074,T
06000d1184,nd1S06000,Left,nd1N00074,T
06000d1186,nd1S06000,Right,nd1N00074,T
06000d1188,nd1S06000,Right,nd1N00074,T
06000d1190,nd1S06000,Right,nd1N00074,T
06000d1315,nd1S06000,Left,nd1N00074,T
06000d1316,nd1S06000,Left,nd1N00074,T
06000d1317,nd1S06000,Left,nd1N00074,T
06000d1319,nd1S06000,Left,nd1N00074,T
06000d1322,nd1S06000,Right,nd1N00074,T
06000d1324,nd1S06000,Right,nd1N00074,T
06000d1325,nd1S06000,Right,nd1N00074,T
06000d1357,nd1S06000,Left,nd1N00074,T
06000d1359,nd1S06000,Left,nd1N00074,T
06000d1360,nd1S06000,Left,nd1N00074,T
06000d1363,nd1S06000,Right,nd1N00074,T
06000d1365,nd1S06000,Right,nd1N00074,T
06000d1367,nd1S06000,Right,nd1N00074,T
06000d1441,nd1S06000,Left,nd1N00074,T
06000d1442,nd1S06000,Left,nd1N00074,T
06000d1443,nd1S06000,Left,nd1N00074,T
06000d1444,nd1S06000,Left,nd1N00074,T
06000d1447,nd1S06000,Right,nd1N00074,T
06000d1448,nd1S06000,Right,nd1N00074,T
06000d1449,nd1S06000,Right,nd1N00074,T
06000d1452,nd1S06000,Right,nd1N00074,T
06000d1733,nd1S06000,Left,nd1N00074,T
06000d1736,nd1S06000,Left,nd1N00074,T
06000d1737,nd1S06000,Left,nd1N00074,T
06000d1739,nd1S06000,Left,nd1N00074,T
06000d1740,nd1S06000,Left,nd1N00074,T
06000d1742,nd1S06000,Left,nd1N00074,T
06000d1745,nd1S06000,Left,nd1N00074,T
06000d1746,nd1S06000,Left,nd1N00074,T
06000d1747,nd1S06000,Left,nd1N00074,T
06000d1748,nd1S06000,Left,nd1N00074,T
06000d1750,nd1S06000,Left,nd1N00074,T
06000d1751,nd1S06000,Left,nd1N00074,T
06000d1754,nd1S06000,Left,nd1N00074,T
06000d1755,nd1S06000,Left,nd1N00074,T
06000d1760,nd1S06000,Left,nd1N00074,T
06000d1762,nd1S06000,Left,nd1N00074,T
06000d1763,nd1S06000,Left,nd1N00074,T
06000d1764,nd1S06000,Left,nd1N00074,T
06000d1765,nd1S06000,Left,nd1N00074,T
06000d1767,nd1S06000,Left,nd1N00074,T
06000d1769,nd1S06000,Left,nd1N00074,T
06000d1771,nd1S06000,Left,nd1N00074,T
06000d1772,nd1S06000,Left,nd1N00074,T
06000d1773,nd1S06000,Left,nd1N00074,T
06000d1775,nd1S06000,Left,nd1N00074,T
06000d1779,nd1S06000,Left,nd1N00074,T
06000d1780,nd1S06000,Left,nd1N00074,T
06000d1781,nd1S06000,Left,nd1N00074,T
06000d1782,nd1S06000,Left,nd1N00074,T
06000d1783,nd1S06000,Left,nd1N00074,T
06000d1784,nd1S06000,Left,nd1N00074,T
06000d1785,nd1S06000,Left,nd1N00074,T
06000d1786,nd1S06000,Left,nd1N00074,T
06000d1787,nd1S06000,Left,nd1N00074,T
06000d1788,nd1S06000,Left,nd1N00074,T
06000d1789,nd1S06000,Left,nd1N00074,T
06000d1790,nd1S06000,Left,nd1N00074,T
06000d1791,nd1S06000,Left,nd1N00074,T
06000d1792,nd1S06000,Left,nd1N00074,T
06000d1793,nd1S06000,Left,nd1N00074,T
06000d1801,nd1S06000,Left,nd1N00074,T
06000d1804,nd1S06000,Left,nd1N00074,T
06000d1805,nd1S06000,Left,nd1N00074,T
06000d1806,nd1S06000,Left,nd1N00074,T
06000d1808,nd1S06000,Left,nd1N00074,T
06000d1809,nd1S06000,Left,nd1N00074,T
06000d1810,nd1S06000,Left,nd1N00074,T
06000d1811,nd1S06000,Left,nd1N00074,T
06000d1813,nd1S06000,Right,nd1N00074,T
06000d1815,nd1S06000,Right,nd1N00074,T
06000d1820,nd1S06000,Right,nd1N00074,T
06000d1821,nd1S06000,Right,nd1N00074,T
06000d1823,nd1S06000,Right,nd1N00074,T
06000d1824,nd1S06000,Right,nd1N00074,T
06000d1826,nd1S06000,Right,nd1N00074,T
06000d1827,nd1S06000,Right,nd1N00074,T
06000d1831,nd1S06000,Right,nd1N00074,T
06000d1832,nd1S06000,Right,nd1N00074,T
06000d1834,nd1S06000,Right,nd1N00074,T
06000d1835,nd1S06000,Right,nd1N00074,T
06000d1836,nd1S06000,Right,nd1N00074,T
06000d1837,nd1S06000,Right,nd1N00074,T
06000d1838,nd1S06000,Right,nd1N00074,T
06000d1839,nd1S06000,Right,nd1N00074,T
06000d1841,nd1S06000,Right,nd1N00074,T
06000d1843,nd1S06000,Right,nd1N00074,T
06000d1845,nd1S06000,Right,nd1N00074,T
06000d1847,nd1S06000,Right,nd1N00074,T
06000d1848,nd1S06000,Right,nd1N00074,T
06000d1851,nd1S06000,Right,nd1N00074,T
06000d1852,nd1S06000,Right,nd1N00074,T
06000d1853,nd1S06000,Right,nd1N00074,T
06000d1856,nd1S06000,Right,nd1N00074,T
06000d1858,nd1S06000,Right,nd1N00074,T
06000d1859,nd1S06000,Right,nd1N00074,T
06000d1861,nd1S06000,Right,nd1N00074,T
06000d1863,nd1S06000,Right,nd1N00074,T
06000d1864,nd1S06000,Right,nd1N00074,T
06000d1865,nd1S06000,Right,nd1N00074,T
06000d1866,nd1S06000,Right,nd1N00074,T
06000d1869,nd1S06000,Right,nd1N00074,T
06000d1870,nd1S06000,Right,nd1N00074,T
06000d1872,nd1S06000,Right,nd1N00074,T
06000d1874,nd1S06000,Right,nd1N00074,T
06000d1875,nd1S06000,Right,nd1N00074,T
06000d1876,nd1S06000,Right,nd1N00074,T
06000d1877,nd1S06000,Right,nd1N00074,T
06000d1878,nd1S06000,Right,nd1N00074,T
06000d1879,nd1S06000,Right,nd1N00074,T
06000d1881,nd1S06000,Right,nd1N00074,T
06000d1882,nd1S06000,Right,nd1N00074,T
06000d1883,nd1S06000,Right,nd1N00074,T
06000d1884,nd1S06000,Right,nd1N00074,T
06000d1886,nd1S06000,Right,nd1N00074,T
06000d1888,nd1S06000,Right,nd1N00074,T
06000d1889,nd1S06000,Right,nd1N00074,T
06000d1890,nd1S06000,Right,nd1N00074,T
06000d1892,nd1S06000,Right,nd1N00074,T
06000d1897,nd1S06000,Left,nd1N00074,T
06000d1898,nd1S06000,Left,nd1N00074,T
06000d1899,nd1S06000,Left,nd1N00074,T
06000d1900,nd1S06000,Left,nd1N00074,T
06000d1904,nd1S06000,Left,nd1N00074,T
06000d1905,nd1S06000,Left,nd1N00074,T
06000d1906,nd1S06000,Left,nd1N00074,T
06000d1908,nd1S06000,Left,nd1N00074,T
06000d1909,nd1S06000,Left,nd1N00074,T
06000d1913,nd1S06000,Left,nd1N00074,T
06000d1915,nd1S06000,Left,nd1N00074,T
06000d1916,nd1S06000,Left,nd1N00074,T
06000d1917,nd1S06000,Left,nd1N00074,T
06000d1918,nd1S06000,Left,nd1N00074,T
06000d1920,nd1S06000,Left,nd1N00074,T
06000d1921,nd1S06000,Left,nd1N00074,T
06000d1922,nd1S06000,Left,nd1N00074,T
06000d1923,nd1S06000,Left,nd1N00074,T
06000d1924,nd1S06000,Left,nd1N00074,T
06000d1926,nd1S06000,Left,nd1N00074,T
06000d1928,nd1S06000,Left,nd1N00074,T
06000d1932,nd1S06000,Left,nd1N00074,T
06000d1933,nd1S06000,Left,nd1N00074,T
06000d1935,nd1S06000,Left,nd1N00074,T
06000d1937,nd1S06000,Left,nd1N00074,T
06000d1938,nd1S06000,Left,nd1N00074,T
06000d1939,nd1S06000,Left,nd1N00074,T
06000d1941,nd1S06000,Left,nd1N00074,T
06000d1943,nd1S06000,Left,nd1N00074,T
06000d1944,nd1S06000,Left,nd1N00074,T
06000d1945,nd1S06000,Left,nd1N00074,T
06000d1950,nd1S06000,Left,nd1N00074,T
06000d1951,nd1S06000,Left,nd1N00074,T
06000d1952,nd1S06000,Left,nd1N00074,T
06000d1955,nd1S06000,Left,nd1N00074,T
06000d1956,nd1S06000,Left,nd1N00074,T
06000d1957,nd1S06000,Left,nd1N00074,T
06000d1960,nd1S06000,Left,nd1N00074,T
06000d1962,nd1S06000,Left,nd1N00074,T
06000d1963,nd1S06000,Left,nd1N00074,T
06000d1967,nd1S06000,Left,nd1N00074,T
06000d1970,nd1S06000,Left,nd1N00074,T
06000d1971,nd1S06000,Left,nd1N00074,T
06000d1972,nd1S06000,Left,nd1N00074,T
06000d1976,nd1S06000,Right,nd1N00074,T
06000d1978,nd1S06000,Right,nd1N00074,T
06000d1979,nd1S06000,Right,nd1N00074,T
06000d1981,nd1S06000,Right,nd1N00074,T
06000d1982,nd1S06000,Right,nd1N00074,T
06000d1983,nd1S06000,Right,nd1N00074,T
06000d1984,nd1S06000,Right,nd1N00074,T
06000d1985,nd1S06000,Right,nd1N00074,T
06000d1987,nd1S06000,Right,nd1N00074,T
06000d1988,nd1S06000,Right,nd1N00074,T
06000d1989,nd1S06000,Right,nd1N00074,T
06000d1992,nd1S06000,Right,nd1N00074,T
06000d1993,nd1S06000,Right,nd1N00074,T
06000d1995,nd1S06000,Right,nd1N00074,T
06000d1998,nd1S06000,Right,nd1N00074,T
06000d2001,nd1S06000,Right,nd1N00074,T
06000d2002,nd1S06000,Right,nd1N00074,T
06000d2003,nd1S06000,Right,nd1N00074,T
06000d2004,nd1S06000,Right,nd1N00074,T
06000d2005,nd1S06000,Right,nd1N00074,T
06000d2006,nd1S06000,Right,nd1N00074,T
06000d2007,nd1S06000,Right,nd1N00074,T
06000d2011,nd1S06000,Right,nd1N00074,T
06000d2013,nd1S06000,Right,nd1N00074,T
06000d2014,nd1S06000,Right,nd1N00074,T
06000d2016,nd1S06000,Right,nd1N00074,T
06000d2017,nd1S06000,Right,nd1N00074,T
06000d2018,nd1S06000,Right,nd1N00074,T
06000d2019,nd1S06000,Right,nd1N00074,T
06000d2020,nd1S06000,Right,nd1N00074,T
06000d2023,nd1S06000,Right,nd1N00074,T
06000d2024,nd1S06000,Right,nd1N00074,T
06000d2030,nd1S06000,Right,nd1N00074,T
06000d2033,nd1S06000,Right,nd1N00074,T
06000d2040,nd1S06000,Right,nd1N00074,T
06000d2044,nd1S06000,Right,nd1N00074,T
06000d2045,nd1S06000,Right,nd1N00074,T
06000d2048,nd1S06000,Right,nd1N00074,T
06000d2050,nd1S06000,Right,nd1N00074,T
06000d2053,nd1S06000,Left,nd1N00074,T
06000d2054,nd1S06000,Left,nd1N00074,T
06000d2057,nd1S06000,Left,nd1N00074,T
06000d2058,nd1S06000,Left,nd1N00074,T
06000d2059,nd1S06000,Left,nd1N00074,T
06000d2060,nd1S06000,Left,nd1N00074,T
06000d2062,nd1S06000,Left,nd1N00074,T
06000d2063,nd1S06000,Left,nd1N00074,T
06000d2066,nd1S06000,Left,nd1N00074,T
06000d2067,nd1S06000,Left,nd1N00074,T
06000d2069,nd1S06000,Left,nd1N00074,T
06000d2070,nd1S06000,Left,nd1N00074,T
06000d2071,nd1S06000,Left,nd1N00074,T
06000d2072,nd1S06000,Left,nd1N00074,T
06000d2073,nd1S06000,Left,nd1N00074,T
06000d2074,nd1S06000,Left,nd1N00074,T
06000d2075,nd1S06000,Left,nd1N00074,T
06000d2077,nd1S06000,Left,nd1N00074,T
06000d2078,nd1S06000,Left,nd1N00074,T
06000d2080,nd1S06000,Left,nd1N00074,T
06000d2082,nd1S06000,Left,nd1N00074,T
06000d2083,nd1S06000,Left,nd1N00074,T
06000d2084,nd1S06000,Left,nd1N00074,T
06000d2086,nd1S06000,Left,nd1N00074,T
06000d2087,nd1S06000,Left,nd1N00074,T
06000d2088,nd1S06000,Left,nd1N00074,T
06000d2089,nd1S06000,Left,nd1N00074,T
06000d2094,nd1S06000,Left,nd1N00074,T
06000d2095,nd1S06000,Left,nd1N00074,T
06000d2097,nd1S06000,Left,nd1N00074,T
06000d2099,nd1S06000,Left,nd1N00074,T
06000d2100,nd1S06000,Left,nd1N00074,T
06000d2102,nd1S06000,Left,nd1N00074,T
06000d2103,nd1S06000,Left,nd1N00074,T
06000d2105,nd1S06000,Left,nd1N00074,T
06000d2106,nd1S06000,Left,nd1N00074,T
06000d2107,nd1S06000,Left,nd1N00074,T
06000d2108,nd1S06000,Left,nd1N00074,T
06000d2109,nd1S06000,Left,nd1N00074,T
06000d2110,nd1S06000,Left,nd1N00074,T
06000d2112,nd1S06000,Left,nd1N00074,T
06000d2114,nd1S06000,Left,nd1N00074,T
06000d2116,nd1S06000,Left,nd1N00074,T
06000d2117,nd1S06000,Left,nd1N00074,T
06000d2118,nd1S06000,Left,nd1N00074,T
06000d2120,nd1S06000,Left,nd1N00074,T
06000d2121,nd1S06000,Left,nd1N00074,T
06000d2122,nd1S06000,Left,nd1N00074,T
06000d2123,nd1S06000,Left,nd1N00074,T
06000d2124,nd1S06000,Left,nd1N00074,T
06000d2125,nd1S06000,Left,nd1N00074,T
06000d2126,nd1S06000,Left,nd1N00074,T
06000d2128,nd1S06000,Left,nd1N00074,T
06000d2131,nd1S06000,Left,nd1N00074,T
06000d2133,nd1S06000,Right,nd1N00074,T
06000d2134,nd1S06000,Right,nd1N00074,T
06000d2135,nd1S06000,Right,nd1N00074,T
06000d2136,nd1S06000,Right,nd1N00074,T
06000d2138,nd1S06000,Right,nd1N00074,T
06000d2139,nd1S06000,Right,nd1N00074,T
06000d2143,nd1S06000,Right,nd1N00074,T
06000d2144,nd1S06000,Right,nd1N00074,T
06000d2146,nd1S06000,Right,nd1N00074,T
06000d2147,nd1S06000,Right,nd1N00074,T
06000d2148,nd1S06000,Right,nd1N00074,T
06000d2149,nd1S06000,Right,nd1N00074,T
06000d2153,nd1S06000,Right,nd1N00074,T
06000d2154,nd1S06000,Right,nd1N00074,T
06000d2161,nd1S06000,Right,nd1N00074,T
06000d2162,nd1S06000,Right,nd1N00074,T
06000d2163,nd1S06000,Right,nd1N00074,T
06000d2164,nd1S06000,Right,nd1N00074,T
06000d2165,nd1S06000,Right,nd1N00074,T
06000d2170,nd1S06000,Right,nd1N00074,T
06000d2172,nd1S06000,Right,nd1N00074,T
06000d2173,nd1S06000,Right,nd1N00074,T
06000d2176,nd1S06000,Right,nd1N00074,T
06000d2178,nd1S06000,Right,nd1N00074,T
06000d2179,nd1S06000,Right,nd1N00074,T
06000d2180,nd1S06000,Right,nd1N00074,T
06000d2183,nd1S06000,Right,nd1N00074,T
06000d2184,nd1S06000,Right,nd1N00074,T
06000d2185,nd1S06000,Right,nd1N00074,T
06000d2186,nd1S06000,Right,nd1N00074,T
06000d2187,nd1S06000,Right,nd1N00074,T
06000d2188,nd1S06000,Right,nd1N00074,T
06000d2189,nd1S06000,Right,nd1N00074,T
06000d2190,nd1S06000,Right,nd1N00074,T
06000d2191,nd1S06000,Right,nd1N00074,T
06000d2192,nd1S06000,Right,nd1N00074,T
06000d2193,nd1S06000,Right,nd1N00074,T
06000d2194,nd1S06000,Right,nd1N00074,T
06000d2196,nd1S06000,Right,nd1N00074,T
06000d2197,nd1S06000,Right,nd1N00074,T
06000d2198,nd1S06000,Right,nd1N00074,T
06000d2199,nd1S06000,Right,nd1N00074,T
06000d2201,nd1S06000,Right,nd1N00074,T
06000d2203,nd1S06000,Right,nd1N00074,T
06000d2206,nd1S06000,Right,nd1N00074,T
06000d2209,nd1S06000,Right,nd1N00074,T
06000d2211,nd1S06000,Right,nd1N00074,T
06000d2215,nd1S06000,Right,nd1N00074,T
06000d2217,nd1S06000,Right,nd1N00074,T
06000d2218,nd1S06000,Right,nd1N00074,T
06000d2223,nd1S06000,Right,nd1N00074,T
06000d2224,nd1S06000,Right,nd1N00074,T
06000d2225,nd1S06000,Right,nd1N00074,T
06000d2226,nd1S06000,Right,nd1N00074,T
06000d2227,nd1S06000,Right,nd1N00074,T
06000d2228,nd1S06000,Right,nd1N00074,T
06000d2229,nd1S06000,Right,nd1N00074,T
06000d2232,nd1S06000,Right,nd1N00074,T
06000d2234,nd1S06000,Right,nd1N00074,T
06000d2235,nd1S06000,Right,nd1N00074,T
06000d2236,nd1S06000,Right,nd1N00074,T
06000d2237,nd1S06000,Right,nd1N00074,T
06000d2238,nd1S06000,Right,nd1N00074,T
06000d2239,nd1S06000,Right,nd1N00074,T
06000d2240,nd1S06000,Right,nd1N00074,T
06000d2241,nd1S06000,Right,nd1N00074,T
06000d2242,nd1S06000,Right,nd1N00074,T
06000d2244,nd1S06000,Right,nd1N00074,T
06000d2245,nd1S06000,Right,nd1N00074,T
06000d2247,nd1S06000,Right,nd1N00074,T
06000d2248,nd1S06000,Right,nd1N00074,T
06000d2251,nd1S06000,Right,nd1N00074,T
06000d2252,nd1S06000,Right,nd1N00074,T
06000d2253,nd1S06000,Right,nd1N00074,T
06000d2254,nd1S06000,Right,nd1N00074,T
06000d2255,nd1S06000,Right,nd1N00074,T
06000d2258,nd1S06000,Right,nd1N00074,T
06000d2260,nd1S06000,Right,nd1N00074,T
06000d2261,nd1S06000,Right,nd1N00074,T
06000d2262,nd1S06000,Right,nd1N00074,T
06000d2263,nd1S06000,Right,nd1N00074,T
06000d2264,nd1S06000,Right,nd1N00074,T
06000d2265,nd1S06000,Right,nd1N00074,T
06000d2268,nd1S06000,Right,nd1N00074,T
06000d2269,nd1S06000,Right,nd1N00074,T
06000d2271,nd1S06000,Right,nd1N00074,T
06000d2272,nd1S06000,Right,nd1N00074,T
06000d2273,nd1S06000,Right,nd1N00074,T
06000d2274,nd1S06000,Right,nd1N00074,T
06000d2277,nd1S06000,Right,nd1N00074,T
06000d2278,nd1S06000,Right,nd1N00074,T
06000d2280,nd1S06000,Right,nd1N00074,T
06000d2281,nd1S06000,Right,nd1N00074,T
06000d2282,nd1S06000,Right,nd1N00074,T
06000d2283,nd1S06000,Right,nd1N00074,T
06000d2285,nd1S06000,Right,nd1N00074,T
06000d2286,nd1S06000,Left,nd1N00074,T
06000d2293,nd1S06000,Left,nd1N00074,T
06000d2294,nd1S06000,Left,nd1N00074,T
06000d2296,nd1S06000,Left,nd1N00074,T
06000d2297,nd1S06000,Left,nd1N00074,T
06000d2303,nd1S06000,Left,nd1N00074,T
06000d2304,nd1S06000,Left,nd1N00074,T
06000d2305,nd1S06000,Left,nd1N00074,T
06000d2306,nd1S06000,Left,nd1N00074,T
06000d2308,nd1S06000,Left,nd1N00074,T
06000d2309,nd1S06000,Left,nd1N00074,T
06000d2310,nd1S06000,Left,nd1N00074,T
06000d2313,nd1S06000,Left,nd1N00074,T
06000d2314,nd1S06000,Left,nd1N00074,T
06000d2317,nd1S06000,Left,nd1N00074,T
06000d2318,nd1S06000,Left,nd1N00074,T
06000d2320,nd1S06000,Left,nd1N00074,T
06000d2322,nd1S06000,Left,nd1N00074,T
06000d2324,nd1S06000,Left,nd1N00074,T
06000d2325,nd1S06000,Left,nd1N00074,T
06000d2327,nd1S06000,Left,nd1N00074,T
06000d2328,nd1S06000,Left,nd1N00074,T
06000d2329,nd1S06000,Left,nd1N00074,T
06000d2332,nd1S06000,Left,nd1N00074,T
06000d2333,nd1S06000,Left,nd1N00074,T
06000d2334,nd1S06000,Left,nd1N00074,T
06000d2335,nd1S06000,Left,nd1N00074,T
06000d2337,nd1S06000,Left,nd1N00074,T
06000d2338,nd1S06000,Left,nd1N00074,T
06000d2340,nd1S06000,Left,nd1N00074,T
06000d2343,nd1S06000,Left,nd1N00074,T
06000d2348,nd1S06000,Left,nd1N00074,T
06000d2354,nd1S06000,Left,nd1N00074,T
06000d2355,nd1S06000,Left,nd1N00074,T
06000d2359,nd1S06000,Left,nd1N00074,T
06000d2362,nd1S06000,Left,nd1N00074,T
06000d2364,nd1S06000,Left,nd1N00074,T
06000d2365,nd1S06000,Left,nd1N00074,T
06000d2366,nd1S06000,Right,nd1N00074,T
06000d2368,nd1S06000,Right,nd1N00074,T
06000d2369,nd1S06000,Right,nd1N00074,T
06000d2371,nd1S06000,Right,nd1N00074,T
06000d2372,nd1S06000,Right,nd1N00074,T
06000d2374,nd1S06000,Right,nd1N00074,T
06000d2375,nd1S06000,Right,nd1N00074,T
06000d2378,nd1S06000,Right,nd1N00074,T
06000d2379,nd1S06000,Right,nd1N00074,T
06000d2380,nd1S06000,Right,nd1N00074,T
06000d2381,nd1S06000,Right,nd1N00074,T
06000d2385,nd1S06000,Right,nd1N00074,T
06000d2387,nd1S06000,Right,nd1N00074,T
06000d2388,nd1S06000,Right,nd1N00074,T
06000d2389,nd1S06000,Right,nd1N00074,T
06000d2390,nd1S06000,Right,nd1N00074,T
06000d2391,nd1S06000,Right,nd1N00074,T
06000d2393,nd1S06000,Right,nd1N00074,T
06000d2395,nd1S06000,Right,nd1N00074,T
06000d2398,nd1S06000,Right,nd1N00074,T
06000d2399,nd1S06000,Right,nd1N00074,T
06000d2400,nd1S06000,Right,nd1N00074,T
06000d2401,nd1S06000,Right,nd1N00074,T
06000d2402,nd1S06000,Right,nd1N00074,T
06000d2404,nd1S06000,Right,nd1N00074,T
06000d2406,nd1S06000,Right,nd1N00074,T
06000d2407,nd1S06000,Right,nd1N00074,T
06000d2411,nd1S06000,Right,nd1N00074,T
06000d2412,nd1S06000,Right,nd1N00074,T
06000d2413,nd1S06000,Right,nd1N00074,T
06000d2415,nd1S06000,Right,nd1N00074,T
06000d2416,nd1S06000,Right,nd1N00074,T
06000d2422,nd1S06000,Right,nd1N00074,T
06000d2428,nd1S06000,Right,nd1N00074,T
06000d2430,nd1S06000,Right,nd1N00074,T
06000d2431,nd1S06000,Right,nd1N00074,T
06000d2432,nd1S06000,Right,nd1N00074,T
06000d2435,nd1S06000,Right,nd1N00074,T
