sequenceid,subjectid,eye,sensorid,contacts
06001d1115,nd1S06001,Left,nd1N00049,N
06001d471,nd1S06001,Right,nd1N00049,N
06001d663,nd1S06001,Right,nd1N00049,N
06001d722,nd1S06001,Left,nd1N00049,N
06001d975,nd1S06001,Left,nd1N00049,N
06004d365,nd1S06004,Left,nd1N00049,N
06004d433,nd1S06004,Left,nd1N00049,N
06004d434,nd1S06004,Left,nd1N00049,N
06004d550,nd1S06004,Right,nd1N00049,N
06004d959,nd1S06004,Left,nd1N00049,N
06005d603,nd1S06005,Left,nd1N00049,N
06005d890,nd1S06005,Left,nd1N00049,N
06005d896,nd1S06005,Right,nd1N00049,N
06009d341,nd1S06009,Left,nd1N00049,N
06009d402,nd1S06009,Right,nd1N00049,N
06012d1018,nd1S06012,Right,nd1N00049,S
06012d1044,nd1S06012,Right,nd1N00049,S
06012d1047,nd1S06012,Right,nd1N00049,S
06012d1166,nd1S06012,Left,nd1N00049,S
06012d1209,nd1S06012,Left,nd1N00049,S
06012d1210,nd1S06012,Left,nd1N00049,S
06012d1212,nd1S06012,Right,nd1N00049,S
06012d528,nd1S06012,Left,nd1N00049,S
06012d613,nd1S06012,Left,nd1N00049,S
06012d616,nd1S06012,Left,nd1N00049,S
06012d617,nd1S06012,Right,nd1N00049,S
06012d619,nd1S06012,Right,nd1N00049,S
06012d744,nd1S06012,Left,nd1N00049,S
06012d747,nd1S06012,Left,nd1N00049,S
06012d749,nd1S06012,Right,nd1N00049,S
06012d750,nd1S06012,Right,nd1N00049,S
06013d1112,nd1S06013,Right,nd1N00049,N
06013d1113,nd1S06013,Right,nd1N00049,N
06013d550,nd1S06013,Left,nd1N00049,N
06013d911,nd1S06013,Left,nd1N00049,N
06013d933,nd1S06013,Left,nd1N00049,N
06014d478,nd1S06014,Left,nd1N00049,S
06014d481,nd1S06014,Right,nd1N00049,S
06014d549,nd1S06014,Left,nd1N00049,S
06014d551,nd1S06014,Right,nd1N00049,S
06014d552,nd1S06014,Right,nd1N00049,S
06014d554,nd1S06014,Right,nd1N00049,S
06015d627,nd1S06015,Left,nd1N00049,N
06017d1000,nd1S06017,Left,nd1N00049,T
06017d1001,nd1S06017,Right,nd1N00049,T
06017d1002,nd1S06017,Right,nd1N00049,T
06017d1003,nd1S06017,Right,nd1N00049,T
06017d1004,nd1S06017,Right,nd1N00049,T
06017d1039,nd1S06017,Left,nd1N00049,T
06017d1040,nd1S06017,Left,nd1N00049,T
06017d1041,nd1S06017,Left,nd1N00049,T
06017d1042,nd1S06017,Left,nd1N00049,T
06017d1043,nd1S06017,Right,nd1N00049,T
06017d1044,nd1S06017,Right,nd1N00049,T
06017d1045,nd1S06017,Right,nd1N00049,T
06017d1046,nd1S06017,Right,nd1N00049,T
06017d1061,nd1S06017,Right,nd1N00049,T
06017d1062,nd1S06017,Right,nd1N00049,T
06017d1063,nd1S06017,Right,nd1N00049,T
06017d1064,nd1S06017,Right,nd1N00049,T
06017d1065,nd1S06017,Left,nd1N00049,T
06017d1066,nd1S06017,Left,nd1N00049,T
06017d1067,nd1S06017,Left,nd1N00049,T
06017d1068,nd1S06017,Left,nd1N00049,T
06017d1195,nd1S06017,Left,nd1N00049,T
06017d1196,nd1S06017,Left,nd1N00049,T
06017d1197,nd1S06017,Left,nd1N00049,T
06017d1198,nd1S06017,Left,nd1N00049,T
06017d1199,nd1S06017,Right,nd1N00049,T
06017d1200,nd1S06017,Right,nd1N00049,T
06017d1201,nd1S06017,Right,nd1N00049,T
06017d1202,nd1S06017,Right,nd1N00049,T
06017d465,nd1S06017,Left,nd1N00049,T
06017d466,nd1S06017,Left,nd1N00049,T
06017d467,nd1S06017,Left,nd1N00049,T
06017d468,nd1S06017,Left,nd1N00049,T
06017d469,nd1S06017,Right,nd1N00049,T
06017d470,nd1S06017,Right,nd1N00049,T
06017d471,nd1S06017,Right,nd1N00049,T
06017d472,nd1S06017,Right,nd1N00049,T
06017d537,nd1S06017,Left,nd1N00049,T
06017d538,nd1S06017,Left,nd1N00049,T
06017d539,nd1S06017,Left,nd1N00049,T
06017d540,nd1S06017,Left,nd1N00049,T
06017d541,nd1S06017,Right,nd1N00049,T
06017d542,nd1S06017,Right,nd1N00049,T
06017d543,nd1S06017,Right,nd1N00049,T
06017d544,nd1S06017,Right,nd1N00049,T
06017d613,nd1S06017,Left,nd1N00049,T
06017d614,nd1S06017,Left,nd1N00049,T
06017d615,nd1S06017,Left,nd1N00049,T
06017d616,nd1S06017,Left,nd1N00049,T
06017d617,nd1S06017,Right,nd1N00049,T
06017d618,nd1S06017,Right,nd1N00049,T
06017d619,nd1S06017,Right,nd1N00049,T
06017d620,nd1S06017,Right,nd1N00049,T
06017d653,nd1S06017,Left,nd1N00049,T
06017d654,nd1S06017,Left,nd1N00049,T
06017d655,nd1S06017,Left,nd1N00049,T
06017d656,nd1S06017,Left,nd1N00049,T
06017d657,nd1S06017,Right,nd1N00049,T
06017d658,nd1S06017,Right,nd1N00049,T
06017d659,nd1S06017,Right,nd1N00049,T
06017d660,nd1S06017,Right,nd1N00049,T
06017d750,nd1S06017,Left,nd1N00049,T
06017d751,nd1S06017,Left,nd1N00049,T
06017d752,nd1S06017,Left,nd1N00049,T
06017d753,nd1S06017,Left,nd1N00049,T
06017d754,nd1S06017,Right,nd1N00049,T
06017d755,nd1S06017,Right,nd1N00049,T
06017d756,nd1S06017,Right,nd1N00049,T
06017d757,nd1S06017,Right,nd1N00049,T
06017d997,nd1S06017,Left,nd1N00049,T
06017d998,nd1S06017,Left,nd1N00049,T
06017d999,nd1S06017,Left,nd1N00049,T
06019d742,nd1S06019,Left,nd1N00049,N
06021d265,nd1S06021,Left,nd1N00049,S
06021d269,nd1S06021,Right,nd1N00049,S
06021d342,nd1S06021,Right,nd1N00049,S
06021d412,nd1S06021,Left,nd1N00049,S
06021d415,nd1S06021,Right,nd1N00049,S
06021d621,nd1S06021,Right,nd1N00049,S
06021d624,nd1S06021,Right,nd1N00049,S
06021d639,nd1S06021,Right,nd1N00049,S
06021d643,nd1S06021,Left,nd1N00049,S
06021d755,nd1S06021,Left,nd1N00049,S
06021d756,nd1S06021,Left,nd1N00049,S
06021d758,nd1S06021,Left,nd1N00049,S
06021d759,nd1S06021,Right,nd1N00049,S
06023d391,nd1S06023,Left,nd1N00049,N
06023d394,nd1S06023,Right,nd1N00049,N
06023d483,nd1S06023,Left,nd1N00049,N
06023d485,nd1S06023,Right,nd1N00049,N
06023d632,nd1S06023,Left,nd1N00049,N
06024d143,nd1S06024,Left,nd1N00049,N
06024d147,nd1S06024,Right,nd1N00049,N
06024d148,nd1S06024,Right,nd1N00049,N
06024d283,nd1S06024,Right,nd1N00049,N
06024d445,nd1S06024,Left,nd1N00049,N
06026d368,nd1S06026,Right,nd1N00049,N
06026d369,nd1S06026,Right,nd1N00049,N
06026d852,nd1S06026,Left,nd1N00049,N
06026d856,nd1S06026,Right,nd1N00049,N
06026d958,nd1S06026,Left,nd1N00049,N
06026d960,nd1S06026,Left,nd1N00049,N
06026d993,nd1S06026,Left,nd1N00049,N
06028d1027,nd1S06028,Left,nd1N00049,N
06028d1030,nd1S06028,Right,nd1N00049,N
06028d413,nd1S06028,Right,nd1N00049,N
06028d618,nd1S06028,Left,nd1N00049,N
06028d620,nd1S06028,Left,nd1N00049,N
06028d902,nd1S06028,Left,nd1N00049,N
06029d1212,nd1S06029,Right,nd1N00049,N
06029d1322,nd1S06029,Left,nd1N00049,N
06029d1330,nd1S06029,Left,nd1N00049,N
06029d599,nd1S06029,Right,nd1N00049,N
06029d623,nd1S06029,Left,nd1N00049,N
06029d624,nd1S06029,Left,nd1N00049,N
06029d627,nd1S06029,Right,nd1N00049,N
06029d696,nd1S06029,Left,nd1N00049,N
06030d1008,nd1S06030,Right,nd1N00049,N
06030d1132,nd1S06030,Left,nd1N00049,N
06030d413,nd1S06030,Left,nd1N00049,N
06030d485,nd1S06030,Left,nd1N00049,N
06030d945,nd1S06030,Right,nd1N00049,N
06030d948,nd1S06030,Right,nd1N00049,N
06034d1010,nd1S06034,Right,nd1N00049,N
06034d1116,nd1S06034,Right,nd1N00049,N
06034d696,nd1S06034,Right,nd1N00049,N
06040d712,nd1S06040,Left,nd1N00049,N
06040d716,nd1S06040,Right,nd1N00049,N
06040d757,nd1S06040,Right,nd1N00049,N
06043d818,nd1S06043,Right,nd1N00049,N
06044d701,nd1S06044,Right,nd1N00049,N
06045d304,nd1S06045,Left,nd1N00049,S
06045d329,nd1S06045,Left,nd1N00049,S
06045d463,nd1S06045,Left,nd1N00049,S
06045d464,nd1S06045,Right,nd1N00049,S
06045d465,nd1S06045,Right,nd1N00049,S
06045d501,nd1S06045,Left,nd1N00049,S
06045d505,nd1S06045,Right,nd1N00049,S
06045d586,nd1S06045,Left,nd1N00049,S
06045d589,nd1S06045,Right,nd1N00049,S
06045d750,nd1S06045,Left,nd1N00049,S
06045d753,nd1S06045,Right,nd1N00049,S
06045d857,nd1S06045,Left,nd1N00049,S
06046d435,nd1S06046,Left,nd1N00049,N
06046d436,nd1S06046,Right,nd1N00049,N
06046d512,nd1S06046,Right,nd1N00049,N
06046d590,nd1S06046,Left,nd1N00049,N
06046d976,nd1S06046,Left,nd1N00049,N
06046d992,nd1S06046,Left,nd1N00049,N
06051d1148,nd1S06051,Left,nd1N00049,N
06051d485,nd1S06051,Left,nd1N00049,N
06051d558,nd1S06051,Left,nd1N00049,N
06051d563,nd1S06051,Right,nd1N00049,N
06051d603,nd1S06051,Right,nd1N00049,N
06051d677,nd1S06051,Right,nd1N00049,N
06051d946,nd1S06051,Left,nd1N00049,N
06051d987,nd1S06051,Left,nd1N00049,N
06053d445,nd1S06053,Left,nd1N00049,N
06053d449,nd1S06053,Right,nd1N00049,N
06057d108,nd1S06057,Left,nd1N00049,T
06057d109,nd1S06057,Left,nd1N00049,T
06057d110,nd1S06057,Left,nd1N00049,T
06057d111,nd1S06057,Left,nd1N00049,T
06057d112,nd1S06057,Right,nd1N00049,T
06057d113,nd1S06057,Right,nd1N00049,T
06057d114,nd1S06057,Right,nd1N00049,T
06057d115,nd1S06057,Right,nd1N00049,T
06057d180,nd1S06057,Left,nd1N00049,T
06057d181,nd1S06057,Left,nd1N00049,T
06057d182,nd1S06057,Left,nd1N00049,T
06057d183,nd1S06057,Left,nd1N00049,T
06057d184,nd1S06057,Right,nd1N00049,T
06057d185,nd1S06057,Right,nd1N00049,T
06057d186,nd1S06057,Right,nd1N00049,T
06057d187,nd1S06057,Right,nd1N00049,T
06057d268,nd1S06057,Left,nd1N00049,T
06057d269,nd1S06057,Left,nd1N00049,T
06057d270,nd1S06057,Left,nd1N00049,T
06057d271,nd1S06057,Left,nd1N00049,T
06057d272,nd1S06057,Right,nd1N00049,T
06057d273,nd1S06057,Right,nd1N00049,T
06057d274,nd1S06057,Right,nd1N00049,T
06057d275,nd1S06057,Right,nd1N00049,T
06057d288,nd1S06057,Left,nd1N00049,T
06057d289,nd1S06057,Left,nd1N00049,T
06057d290,nd1S06057,Left,nd1N00049,T
06057d291,nd1S06057,Left,nd1N00049,T
06057d292,nd1S06057,Right,nd1N00049,T
06057d293,nd1S06057,Right,nd1N00049,T
06057d294,nd1S06057,Right,nd1N00049,T
06057d295,nd1S06057,Right,nd1N00049,T
06057d341,nd1S06057,Left,nd1N00049,T
06057d342,nd1S06057,Left,nd1N00049,T
06057d343,nd1S06057,Left,nd1N00049,T
06057d344,nd1S06057,Left,nd1N00049,T
06057d345,nd1S06057,Right,nd1N00049,T
06057d346,nd1S06057,Right,nd1N00049,T
06057d347,nd1S06057,Right,nd1N00049,T
06057d348,nd1S06057,Right,nd1N00049,T
06057d557,nd1S06057,Left,nd1N00049,T
06057d558,nd1S06057,Left,nd1N00049,T
06057d559,nd1S06057,Left,nd1N00049,T
06057d560,nd1S06057,Left,nd1N00049,T
06057d561,nd1S06057,Right,nd1N00049,T
06057d562,nd1S06057,Right,nd1N00049,T
06057d563,nd1S06057,Right,nd1N00049,T
06057d564,nd1S06057,Right,nd1N00049,T
06057d599,nd1S06057,Left,nd1N00049,T
06057d600,nd1S06057,Left,nd1N00049,T
06057d601,nd1S06057,Left,nd1N00049,T
06057d602,nd1S06057,Left,nd1N00049,T
06057d603,nd1S06057,Right,nd1N00049,T
06057d604,nd1S06057,Right,nd1N00049,T
06057d605,nd1S06057,Right,nd1N00049,T
06057d606,nd1S06057,Right,nd1N00049,T
06057d704,nd1S06057,Left,nd1N00049,T
06057d705,nd1S06057,Left,nd1N00049,T
06057d706,nd1S06057,Left,nd1N00049,T
06057d707,nd1S06057,Left,nd1N00049,T
06057d708,nd1S06057,Right,nd1N00049,T
06057d709,nd1S06057,Right,nd1N00049,T
06057d710,nd1S06057,Right,nd1N00049,T
06057d711,nd1S06057,Right,nd1N00049,T
06061d312,nd1S06061,Left,nd1N00049,N
06061d755,nd1S06061,Right,nd1N00049,N
06061d756,nd1S06061,Right,nd1N00049,N
06063d373,nd1S06063,Right,nd1N00049,N
06069d354,nd1S06069,Left,nd1N00049,N
06072d268,nd1S06072,Right,nd1N00049,N
06072d432,nd1S06072,Left,nd1N00049,N
06072d434,nd1S06072,Left,nd1N00049,N
06072d438,nd1S06072,Right,nd1N00049,N
06072d674,nd1S06072,Right,nd1N00049,N
06072d675,nd1S06072,Right,nd1N00049,N
06072d676,nd1S06072,Right,nd1N00049,N
06073d278,nd1S06073,Left,nd1N00049,N
06073d579,nd1S06073,Right,nd1N00049,N
06073d642,nd1S06073,Left,nd1N00049,N
06076d279,nd1S06076,Right,nd1N00049,S
06076d317,nd1S06076,Left,nd1N00049,S
06076d319,nd1S06076,Left,nd1N00049,S
06076d320,nd1S06076,Left,nd1N00049,S
06076d322,nd1S06076,Right,nd1N00049,S
06076d323,nd1S06076,Right,nd1N00049,S
06076d324,nd1S06076,Right,nd1N00049,S
06076d378,nd1S06076,Left,nd1N00049,S
06076d551,nd1S06076,Right,nd1N00049,S
06076d567,nd1S06076,Left,nd1N00049,S
06076d568,nd1S06076,Left,nd1N00049,S
06076d569,nd1S06076,Left,nd1N00049,S
06076d650,nd1S06076,Left,nd1N00049,S
06079d366,nd1S06079,Right,nd1N00049,N
06079d431,nd1S06079,Left,nd1N00049,N
06079d498,nd1S06079,Right,nd1N00049,N
06079d585,nd1S06079,Left,nd1N00049,N
06081d129,nd1S06081,Left,nd1N00049,T
06081d130,nd1S06081,Left,nd1N00049,T
06081d131,nd1S06081,Left,nd1N00049,T
06081d132,nd1S06081,Left,nd1N00049,T
06081d133,nd1S06081,Right,nd1N00049,T
06081d134,nd1S06081,Right,nd1N00049,T
06081d135,nd1S06081,Right,nd1N00049,T
06081d136,nd1S06081,Right,nd1N00049,T
06081d208,nd1S06081,Left,nd1N00049,T
06081d209,nd1S06081,Left,nd1N00049,T
06081d210,nd1S06081,Left,nd1N00049,T
06081d211,nd1S06081,Left,nd1N00049,T
06081d212,nd1S06081,Right,nd1N00049,T
06081d213,nd1S06081,Right,nd1N00049,T
06081d214,nd1S06081,Right,nd1N00049,T
06081d215,nd1S06081,Right,nd1N00049,T
06081d536,nd1S06081,Left,nd1N00049,T
06081d537,nd1S06081,Left,nd1N00049,T
06081d538,nd1S06081,Left,nd1N00049,T
06081d539,nd1S06081,Left,nd1N00049,T
06081d540,nd1S06081,Right,nd1N00049,T
06081d541,nd1S06081,Right,nd1N00049,T
06081d542,nd1S06081,Right,nd1N00049,T
06081d543,nd1S06081,Right,nd1N00049,T
06081d558,nd1S06081,Right,nd1N00049,T
06081d559,nd1S06081,Right,nd1N00049,T
06081d560,nd1S06081,Right,nd1N00049,T
06081d561,nd1S06081,Right,nd1N00049,T
06081d562,nd1S06081,Left,nd1N00049,T
06081d563,nd1S06081,Left,nd1N00049,T
06081d564,nd1S06081,Left,nd1N00049,T
06081d565,nd1S06081,Left,nd1N00049,T
06081d680,nd1S06081,Left,nd1N00049,T
06081d681,nd1S06081,Left,nd1N00049,T
06081d682,nd1S06081,Left,nd1N00049,T
06081d683,nd1S06081,Left,nd1N00049,T
06081d684,nd1S06081,Right,nd1N00049,T
06081d685,nd1S06081,Right,nd1N00049,T
06081d686,nd1S06081,Right,nd1N00049,T
06081d687,nd1S06081,Right,nd1N00049,T
06081d89,nd1S06081,Left,nd1N00049,T
06081d90,nd1S06081,Left,nd1N00049,T
06081d91,nd1S06081,Left,nd1N00049,T
06081d92,nd1S06081,Left,nd1N00049,T
06081d93,nd1S06081,Right,nd1N00049,T
06081d94,nd1S06081,Right,nd1N00049,T
06081d95,nd1S06081,Right,nd1N00049,T
06081d96,nd1S06081,Right,nd1N00049,T
06082d362,nd1S06082,Left,nd1N00049,N
06082d508,nd1S06082,Left,nd1N00049,N
06082d514,nd1S06082,Right,nd1N00049,N
06082d549,nd1S06082,Left,nd1N00049,N
06082d834,nd1S06082,Right,nd1N00049,N
06082d875,nd1S06082,Right,nd1N00049,N
06089d65,nd1S06089,Right,nd1N00049,N
06091d381,nd1S06091,Left,nd1N00049,S
06091d385,nd1S06091,Right,nd1N00049,S
06091d451,nd1S06091,Left,nd1N00049,S
06091d454,nd1S06091,Right,nd1N00049,S
06091d455,nd1S06091,Right,nd1N00049,S
06091d490,nd1S06091,Left,nd1N00049,S
06091d495,nd1S06091,Right,nd1N00049,S
06091d674,nd1S06091,Right,nd1N00049,S
06091d675,nd1S06091,Right,nd1N00049,S
06091d676,nd1S06091,Right,nd1N00049,S
06091d715,nd1S06091,Left,nd1N00049,S
06091d822,nd1S06091,Left,nd1N00049,S
06091d823,nd1S06091,Left,nd1N00049,S
06093d521,nd1S06093,Right,nd1N00049,N
06093d776,nd1S06093,Right,nd1N00049,N
06093d816,nd1S06093,Left,nd1N00049,N
06096d348,nd1S06096,Left,nd1N00049,N
06096d353,nd1S06096,Right,nd1N00049,N
06096d368,nd1S06096,Left,nd1N00049,N
06096d373,nd1S06096,Right,nd1N00049,N
06096d830,nd1S06096,Left,nd1N00049,N
06096d831,nd1S06096,Left,nd1N00049,N
06098d397,nd1S06098,Left,nd1N00049,N
06098d400,nd1S06098,Right,nd1N00049,N
06098d577,nd1S06098,Right,nd1N00049,N
06100d1020,nd1S06100,Left,nd1N00049,N
06100d370,nd1S06100,Left,nd1N00049,N
06100d443,nd1S06100,Left,nd1N00049,N
06100d444,nd1S06100,Right,nd1N00049,N
06100d526,nd1S06100,Right,nd1N00049,N
06100d549,nd1S06100,Right,nd1N00049,N
06100d917,nd1S06100,Left,nd1N00049,N
06100d922,nd1S06100,Right,nd1N00049,N
06101d1002,nd1S06101,Left,nd1N00049,N
06101d524,nd1S06101,Right,nd1N00049,N
06101d635,nd1S06101,Left,nd1N00049,N
06101d824,nd1S06101,Left,nd1N00049,N
06103d221,nd1S06103,Left,nd1N00049,S
06103d225,nd1S06103,Right,nd1N00049,S
06103d226,nd1S06103,Right,nd1N00049,S
06103d227,nd1S06103,Right,nd1N00049,S
06103d264,nd1S06103,Left,nd1N00049,S
06103d265,nd1S06103,Right,nd1N00049,S
06103d266,nd1S06103,Right,nd1N00049,S
06103d268,nd1S06103,Right,nd1N00049,S
06103d503,nd1S06103,Left,nd1N00049,S
06103d505,nd1S06103,Left,nd1N00049,S
06103d506,nd1S06103,Left,nd1N00049,S
06103d510,nd1S06103,Right,nd1N00049,S
06107d1019,nd1S06107,Left,nd1N00049,S
06107d1021,nd1S06107,Right,nd1N00049,S
06107d317,nd1S06107,Right,nd1N00049,S
06107d382,nd1S06107,Left,nd1N00049,S
06107d387,nd1S06107,Right,nd1N00049,S
06107d501,nd1S06107,Left,nd1N00049,S
06107d502,nd1S06107,Left,nd1N00049,S
06107d507,nd1S06107,Right,nd1N00049,S
06107d575,nd1S06107,Left,nd1N00049,S
06107d578,nd1S06107,Right,nd1N00049,S
06107d840,nd1S06107,Left,nd1N00049,S
06107d842,nd1S06107,Right,nd1N00049,S
06107d879,nd1S06107,Left,nd1N00049,S
06107d886,nd1S06107,Right,nd1N00049,S
06107d905,nd1S06107,Left,nd1N00049,S
06108d391,nd1S06108,Left,nd1N00049,N
06108d493,nd1S06108,Left,nd1N00049,N
06108d533,nd1S06108,Right,nd1N00049,N
06108d777,nd1S06108,Left,nd1N00049,N
06108d823,nd1S06108,Right,nd1N00049,N
06109d329,nd1S06109,Right,nd1N00049,S
06109d405,nd1S06109,Right,nd1N00049,S
06109d407,nd1S06109,Right,nd1N00049,S
06109d534,nd1S06109,Left,nd1N00049,S
06109d535,nd1S06109,Left,nd1N00049,S
06109d537,nd1S06109,Right,nd1N00049,S
06109d784,nd1S06109,Left,nd1N00049,S
06109d786,nd1S06109,Left,nd1N00049,S
06109d845,nd1S06109,Left,nd1N00049,S
06109d979,nd1S06109,Right,nd1N00049,S
06109d981,nd1S06109,Right,nd1N00049,S
06110d319,nd1S06110,Left,nd1N00049,N
06110d323,nd1S06110,Right,nd1N00049,N
06110d466,nd1S06110,Right,nd1N00049,N
06110d762,nd1S06110,Left,nd1N00049,N
06110d848,nd1S06110,Right,nd1N00049,N
06110d961,nd1S06110,Left,nd1N00049,N
06110d968,nd1S06110,Right,nd1N00049,N
06112d219,nd1S06112,Right,nd1N00049,N
06115d351,nd1S06115,Left,nd1N00049,T
06115d352,nd1S06115,Left,nd1N00049,T
06115d353,nd1S06115,Left,nd1N00049,T
06115d354,nd1S06115,Left,nd1N00049,T
06115d355,nd1S06115,Right,nd1N00049,T
06115d356,nd1S06115,Right,nd1N00049,T
06115d357,nd1S06115,Right,nd1N00049,T
06115d358,nd1S06115,Right,nd1N00049,T
06115d408,nd1S06115,Left,nd1N00049,T
06115d409,nd1S06115,Left,nd1N00049,T
06115d410,nd1S06115,Left,nd1N00049,T
06115d411,nd1S06115,Left,nd1N00049,T
06115d412,nd1S06115,Right,nd1N00049,T
06115d413,nd1S06115,Right,nd1N00049,T
06115d414,nd1S06115,Right,nd1N00049,T
06115d415,nd1S06115,Right,nd1N00049,T
06115d474,nd1S06115,Left,nd1N00049,T
06115d475,nd1S06115,Left,nd1N00049,T
06115d476,nd1S06115,Left,nd1N00049,T
06115d477,nd1S06115,Left,nd1N00049,T
06115d478,nd1S06115,Right,nd1N00049,T
06115d479,nd1S06115,Right,nd1N00049,T
06115d480,nd1S06115,Right,nd1N00049,T
06115d481,nd1S06115,Right,nd1N00049,T
06115d612,nd1S06115,Right,nd1N00049,T
06115d613,nd1S06115,Right,nd1N00049,T
06115d614,nd1S06115,Right,nd1N00049,T
06115d615,nd1S06115,Right,nd1N00049,T
06115d616,nd1S06115,Left,nd1N00049,T
06115d617,nd1S06115,Left,nd1N00049,T
06115d618,nd1S06115,Left,nd1N00049,T
06115d619,nd1S06115,Left,nd1N00049,T
06116d343,nd1S06116,Right,nd1N00049,N
06117d323,nd1S06117,Left,nd1N00049,S
06117d394,nd1S06117,Left,nd1N00049,S
06117d475,nd1S06117,Left,nd1N00049,S
06117d490,nd1S06117,Left,nd1N00049,S
06117d492,nd1S06117,Right,nd1N00049,N
06117d789,nd1S06117,Left,nd1N00049,S
06117d792,nd1S06117,Right,nd1N00049,N
06117d831,nd1S06117,Left,nd1N00049,S
06117d958,nd1S06117,Right,nd1N00049,N
06118d492,nd1S06118,Left,nd1N00049,N
06118d805,nd1S06118,Left,nd1N00049,N
06118d856,nd1S06118,Left,nd1N00049,N
06122d371,nd1S06122,Right,nd1N00049,N
06122d408,nd1S06122,Left,nd1N00049,N
06122d410,nd1S06122,Left,nd1N00049,N
06128d413,nd1S06128,Left,nd1N00049,N
06129d320,nd1S06129,Right,nd1N00049,N
06129d321,nd1S06129,Right,nd1N00049,N
06129d359,nd1S06129,Left,nd1N00049,N
06129d360,nd1S06129,Left,nd1N00049,N
06129d633,nd1S06129,Left,nd1N00049,N
06130d304,nd1S06130,Right,nd1N00049,S
06130d372,nd1S06130,Left,nd1N00049,S
06130d374,nd1S06130,Left,nd1N00049,S
06130d396,nd1S06130,Right,nd1N00049,S
06130d398,nd1S06130,Right,nd1N00049,S
06130d457,nd1S06130,Left,nd1N00049,S
06130d459,nd1S06130,Left,nd1N00049,S
06130d460,nd1S06130,Right,nd1N00049,S
06130d461,nd1S06130,Right,nd1N00049,S
06130d463,nd1S06130,Right,nd1N00049,S
06130d704,nd1S06130,Left,nd1N00049,S
06130d774,nd1S06130,Right,nd1N00049,S
06130d875,nd1S06130,Left,nd1N00049,S
06130d881,nd1S06130,Right,nd1N00049,S
06131d118,nd1S06131,Right,nd1N00049,N
06131d476,nd1S06131,Left,nd1N00049,N
06131d479,nd1S06131,Left,nd1N00049,N
06135d637,nd1S06135,Left,nd1N00049,N
06136d1054,nd1S06136,Left,nd1N00049,S
06136d1055,nd1S06136,Left,nd1N00049,S
06136d1059,nd1S06136,Right,nd1N00049,S
06136d338,nd1S06136,Right,nd1N00049,S
06136d407,nd1S06136,Left,nd1N00049,S
06136d408,nd1S06136,Left,nd1N00049,S
06136d413,nd1S06136,Right,nd1N00049,S
06136d414,nd1S06136,Right,nd1N00049,S
06136d504,nd1S06136,Left,nd1N00049,S
06136d505,nd1S06136,Left,nd1N00049,S
06136d508,nd1S06136,Right,nd1N00049,S
06136d510,nd1S06136,Right,nd1N00049,S
06136d546,nd1S06136,Left,nd1N00049,S
06136d548,nd1S06136,Right,nd1N00049,S
06136d620,nd1S06136,Left,nd1N00049,S
06136d621,nd1S06136,Left,nd1N00049,S
06136d623,nd1S06136,Left,nd1N00049,S
06136d889,nd1S06136,Left,nd1N00049,S
06136d890,nd1S06136,Left,nd1N00049,S
06136d891,nd1S06136,Left,nd1N00049,S
06136d893,nd1S06136,Right,nd1N00049,S
06136d895,nd1S06136,Right,nd1N00049,S
06136d912,nd1S06136,Left,nd1N00049,S
06136d913,nd1S06136,Left,nd1N00049,S
06136d914,nd1S06136,Right,nd1N00049,S
06136d984,nd1S06136,Right,nd1N00049,S
06139d477,nd1S06139,Right,nd1N00049,N
06176d754,nd1S06176,Right,nd1N00049,N
06176d856,nd1S06176,Right,nd1N00049,N
06177d100,nd1S06177,Right,nd1N00049,S
06177d101,nd1S06177,Right,nd1N00049,S
06177d103,nd1S06177,Right,nd1N00049,S
06177d139,nd1S06177,Left,nd1N00049,S
06177d142,nd1S06177,Right,nd1N00049,S
06177d409,nd1S06177,Right,nd1N00049,S
06177d410,nd1S06177,Right,nd1N00049,S
06177d427,nd1S06177,Left,nd1N00049,S
06177d428,nd1S06177,Left,nd1N00049,S
06177d488,nd1S06177,Left,nd1N00049,S
06177d490,nd1S06177,Left,nd1N00049,S
06177d492,nd1S06177,Right,nd1N00049,S
06177d600,nd1S06177,Left,nd1N00049,S
06177d603,nd1S06177,Left,nd1N00049,S
06177d97,nd1S06177,Left,nd1N00049,S
06177d99,nd1S06177,Left,nd1N00049,S
06181d288,nd1S06181,Left,nd1N00049,N
06181d291,nd1S06181,Right,nd1N00049,N
06184d192,nd1S06184,Left,nd1N00049,N
06184d193,nd1S06184,Right,nd1N00049,N
06184d242,nd1S06184,Left,nd1N00049,N
06184d245,nd1S06184,Left,nd1N00049,N
06187d301,nd1S06187,Left,nd1N00049,N
06187d304,nd1S06187,Left,nd1N00049,N
06190d123,nd1S06190,Left,nd1N00049,N
06191d186,nd1S06191,Left,nd1N00049,N
06195d197,nd1S06195,Left,nd1N00049,N
06195d303,nd1S06195,Left,nd1N00049,N
06195d305,nd1S06195,Right,nd1N00049,N
06204d101,nd1S06204,Right,nd1N00049,N
06204d401,nd1S06204,Left,nd1N00049,N
06204d462,nd1S06204,Left,nd1N00049,N
06204d464,nd1S06204,Right,nd1N00049,N
06204d467,nd1S06204,Right,nd1N00049,N
06204d575,nd1S06204,Left,nd1N00049,N
06204d579,nd1S06204,Right,nd1N00049,N
06204d94,nd1S06204,Left,nd1N00049,N
06207d105,nd1S06207,Right,nd1N00049,N
