sequenceid,subjectid,eye,sensorid,contacts
06354d1160,nd1S06354,Left,nd1N00074,S
06354d1161,nd1S06354,Left,nd1N00074,S
06354d1162,nd1S06354,Left,nd1N00074,S
06354d1163,nd1S06354,Left,nd1N00074,S
06354d1164,nd1S06354,Right,nd1N00074,S
06354d1165,nd1S06354,Right,nd1N00074,S
06354d1166,nd1S06354,Right,nd1N00074,S
06354d1167,nd1S06354,Right,nd1N00074,S
06354d1168,nd1S06354,Right,nd1N00074,S
06354d1169,nd1S06354,Right,nd1N00074,S
06354d1200,nd1S06354,Left,nd1N00074,S
06354d1201,nd1S06354,Left,nd1N00074,S
06354d1202,nd1S06354,Left,nd1N00074,S
06354d1203,nd1S06354,Left,nd1N00074,S
06354d1204,nd1S06354,Left,nd1N00074,S
06354d1205,nd1S06354,Left,nd1N00074,S
06354d1206,nd1S06354,Right,nd1N00074,S
06354d1207,nd1S06354,Right,nd1N00074,S
06354d1208,nd1S06354,Right,nd1N00074,S
06354d1209,nd1S06354,Right,nd1N00074,S
06354d1210,nd1S06354,Right,nd1N00074,S
06354d1211,nd1S06354,Right,nd1N00074,S
06354d1242,nd1S06354,Left,nd1N00074,S
06354d1243,nd1S06354,Left,nd1N00074,S
06354d1244,nd1S06354,Left,nd1N00074,S
06354d1245,nd1S06354,Left,nd1N00074,S
06354d1246,nd1S06354,Left,nd1N00074,S
06354d1247,nd1S06354,Left,nd1N00074,S
06354d1248,nd1S06354,Right,nd1N00074,S
06354d1249,nd1S06354,Right,nd1N00074,S
06354d1250,nd1S06354,Right,nd1N00074,S
06354d1251,nd1S06354,Right,nd1N00074,S
06354d1252,nd1S06354,Right,nd1N00074,S
06354d1253,nd1S06354,Right,nd1N00074,S
06354d1331,nd1S06354,Left,nd1N00074,S
06354d1332,nd1S06354,Left,nd1N00074,S
06354d1333,nd1S06354,Left,nd1N00074,S
06354d1334,nd1S06354,Left,nd1N00074,S
06354d1335,nd1S06354,Left,nd1N00074,S
06354d1336,nd1S06354,Left,nd1N00074,S
06354d1337,nd1S06354,Right,nd1N00074,S
06354d1338,nd1S06354,Right,nd1N00074,S
06354d1339,nd1S06354,Right,nd1N00074,S
06354d1340,nd1S06354,Right,nd1N00074,S
06354d1341,nd1S06354,Right,nd1N00074,S
06354d1342,nd1S06354,Right,nd1N00074,S
06354d855,nd1S06354,Left,nd1N00074,S
06354d857,nd1S06354,Left,nd1N00074,S
06354d858,nd1S06354,Left,nd1N00074,S
06354d860,nd1S06354,Left,nd1N00074,S
06354d861,nd1S06354,Left,nd1N00074,S
06354d863,nd1S06354,Left,nd1N00074,S
06354d864,nd1S06354,Right,nd1N00074,S
06354d866,nd1S06354,Right,nd1N00074,S
06354d867,nd1S06354,Right,nd1N00074,S
06354d869,nd1S06354,Right,nd1N00074,S
06354d871,nd1S06354,Right,nd1N00074,S
06354d872,nd1S06354,Right,nd1N00074,S
06354d968,nd1S06354,Left,nd1N00074,S
06354d969,nd1S06354,Left,nd1N00074,S
06354d970,nd1S06354,Left,nd1N00074,S
06354d971,nd1S06354,Left,nd1N00074,S
06354d972,nd1S06354,Left,nd1N00074,S
06354d973,nd1S06354,Left,nd1N00074,S
06354d974,nd1S06354,Right,nd1N00074,S
06354d975,nd1S06354,Right,nd1N00074,S
06354d976,nd1S06354,Right,nd1N00074,S
06354d977,nd1S06354,Right,nd1N00074,S
06354d978,nd1S06354,Right,nd1N00074,S
06354d979,nd1S06354,Right,nd1N00074,S
06355d1033,nd1S06355,Left,nd1N00074,T
06355d1034,nd1S06355,Left,nd1N00074,T
06355d1037,nd1S06355,Left,nd1N00074,T
06355d1038,nd1S06355,Left,nd1N00074,T
06355d1040,nd1S06355,Right,nd1N00074,T
06355d1042,nd1S06355,Right,nd1N00074,T
06355d1044,nd1S06355,Right,nd1N00074,T
06355d1085,nd1S06355,Left,nd1N00074,T
06355d1086,nd1S06355,Left,nd1N00074,T
06355d1091,nd1S06355,Right,nd1N00074,T
06355d1093,nd1S06355,Right,nd1N00074,T
06355d1101,nd1S06355,Left,nd1N00074,T
06355d1102,nd1S06355,Left,nd1N00074,T
06355d1103,nd1S06355,Left,nd1N00074,T
06355d1104,nd1S06355,Left,nd1N00074,T
06355d1107,nd1S06355,Right,nd1N00074,T
06355d1108,nd1S06355,Right,nd1N00074,T
06355d1224,nd1S06355,Right,nd1N00074,T
06355d1226,nd1S06355,Right,nd1N00074,T
06355d1228,nd1S06355,Right,nd1N00074,T
06355d1313,nd1S06355,Left,nd1N00074,T
06355d1316,nd1S06355,Left,nd1N00074,T
06355d1317,nd1S06355,Left,nd1N00074,T
06355d1320,nd1S06355,Right,nd1N00074,T
06355d1323,nd1S06355,Right,nd1N00074,T
06355d766,nd1S06355,Left,nd1N00074,T
06355d767,nd1S06355,Left,nd1N00074,T
06355d769,nd1S06355,Left,nd1N00074,T
06355d770,nd1S06355,Right,nd1N00074,T
06355d772,nd1S06355,Right,nd1N00074,T
06355d773,nd1S06355,Right,nd1N00074,T
06355d775,nd1S06355,Right,nd1N00074,T
06355d854,nd1S06355,Left,nd1N00074,T
06355d856,nd1S06355,Left,nd1N00074,T
06355d857,nd1S06355,Right,nd1N00074,T
06355d860,nd1S06355,Right,nd1N00074,T
06355d861,nd1S06355,Right,nd1N00074,T
06355d862,nd1S06355,Right,nd1N00074,T
06362d1034,nd1S06362,Left,nd1N00074,N
06362d1045,nd1S06362,Right,nd1N00074,N
06362d1073,nd1S06362,Left,nd1N00074,N
06362d1080,nd1S06362,Right,nd1N00074,N
06362d1081,nd1S06362,Right,nd1N00074,N
06362d1090,nd1S06362,Left,nd1N00074,N
06362d1096,nd1S06362,Right,nd1N00074,N
06362d1098,nd1S06362,Right,nd1N00074,N
06362d1179,nd1S06362,Left,nd1N00074,N
06362d1184,nd1S06362,Left,nd1N00074,N
06362d1186,nd1S06362,Right,nd1N00074,N
06362d1187,nd1S06362,Right,nd1N00074,N
06362d1320,nd1S06362,Left,nd1N00074,N
06362d1324,nd1S06362,Right,nd1N00074,N
06362d1327,nd1S06362,Right,nd1N00074,N
06362d669,nd1S06362,Left,nd1N00074,N
06362d670,nd1S06362,Left,nd1N00074,N
06362d671,nd1S06362,Left,nd1N00074,N
06362d675,nd1S06362,Right,nd1N00074,N
06362d677,nd1S06362,Right,nd1N00074,N
06362d762,nd1S06362,Left,nd1N00074,N
06366d1014,nd1S06366,Left,nd1N00074,S
06366d1015,nd1S06366,Left,nd1N00074,S
06366d1016,nd1S06366,Left,nd1N00074,S
06366d1017,nd1S06366,Left,nd1N00074,S
06366d1018,nd1S06366,Left,nd1N00074,S
06366d1019,nd1S06366,Left,nd1N00074,S
06366d1020,nd1S06366,Right,nd1N00074,S
06366d1021,nd1S06366,Right,nd1N00074,S
06366d1022,nd1S06366,Right,nd1N00074,S
06366d1023,nd1S06366,Right,nd1N00074,S
06366d1024,nd1S06366,Right,nd1N00074,S
06366d1025,nd1S06366,Right,nd1N00074,S
06366d1104,nd1S06366,Left,nd1N00074,S
06366d1105,nd1S06366,Left,nd1N00074,S
06366d1106,nd1S06366,Left,nd1N00074,S
06366d1107,nd1S06366,Left,nd1N00074,S
06366d1108,nd1S06366,Left,nd1N00074,S
06366d1109,nd1S06366,Left,nd1N00074,S
06366d1110,nd1S06366,Right,nd1N00074,S
06366d1111,nd1S06366,Right,nd1N00074,S
06366d1112,nd1S06366,Right,nd1N00074,S
06366d1113,nd1S06366,Right,nd1N00074,S
06366d1114,nd1S06366,Right,nd1N00074,S
06366d1115,nd1S06366,Right,nd1N00074,S
06366d406,nd1S06366,Left,nd1N00074,S
06366d407,nd1S06366,Left,nd1N00074,S
06366d408,nd1S06366,Left,nd1N00074,S
06366d409,nd1S06366,Left,nd1N00074,S
06366d410,nd1S06366,Left,nd1N00074,S
06366d411,nd1S06366,Left,nd1N00074,S
06366d412,nd1S06366,Right,nd1N00074,S
06366d413,nd1S06366,Right,nd1N00074,S
06366d414,nd1S06366,Right,nd1N00074,S
06366d415,nd1S06366,Right,nd1N00074,S
06366d416,nd1S06366,Right,nd1N00074,S
06366d417,nd1S06366,Right,nd1N00074,S
06366d483,nd1S06366,Left,nd1N00074,S
06366d484,nd1S06366,Left,nd1N00074,S
06366d485,nd1S06366,Left,nd1N00074,S
06366d486,nd1S06366,Left,nd1N00074,S
06366d487,nd1S06366,Left,nd1N00074,S
06366d488,nd1S06366,Left,nd1N00074,S
06366d489,nd1S06366,Right,nd1N00074,S
06366d490,nd1S06366,Right,nd1N00074,S
06366d491,nd1S06366,Right,nd1N00074,S
06366d492,nd1S06366,Right,nd1N00074,S
06366d493,nd1S06366,Right,nd1N00074,S
06366d494,nd1S06366,Right,nd1N00074,S
06366d611,nd1S06366,Left,nd1N00074,S
06366d612,nd1S06366,Left,nd1N00074,S
06366d613,nd1S06366,Left,nd1N00074,S
06366d614,nd1S06366,Left,nd1N00074,S
06366d615,nd1S06366,Left,nd1N00074,S
06366d616,nd1S06366,Left,nd1N00074,S
06366d617,nd1S06366,Right,nd1N00074,S
06366d618,nd1S06366,Right,nd1N00074,S
06366d619,nd1S06366,Right,nd1N00074,S
06366d620,nd1S06366,Right,nd1N00074,S
06366d621,nd1S06366,Right,nd1N00074,S
06366d622,nd1S06366,Right,nd1N00074,S
06366d762,nd1S06366,Left,nd1N00074,S
06366d763,nd1S06366,Left,nd1N00074,S
06366d764,nd1S06366,Left,nd1N00074,S
06366d765,nd1S06366,Left,nd1N00074,S
06366d766,nd1S06366,Left,nd1N00074,S
06366d767,nd1S06366,Left,nd1N00074,S
06366d768,nd1S06366,Right,nd1N00074,S
06366d769,nd1S06366,Right,nd1N00074,S
06366d770,nd1S06366,Right,nd1N00074,S
06366d771,nd1S06366,Right,nd1N00074,S
06366d772,nd1S06366,Right,nd1N00074,S
06366d773,nd1S06366,Right,nd1N00074,S
06366d831,nd1S06366,Left,nd1N00074,S
06366d832,nd1S06366,Left,nd1N00074,S
06366d833,nd1S06366,Left,nd1N00074,S
06366d834,nd1S06366,Left,nd1N00074,S
06366d835,nd1S06366,Left,nd1N00074,S
06366d836,nd1S06366,Left,nd1N00074,S
06366d837,nd1S06366,Right,nd1N00074,S
06366d838,nd1S06366,Right,nd1N00074,S
06366d839,nd1S06366,Right,nd1N00074,S
06366d840,nd1S06366,Right,nd1N00074,S
06366d841,nd1S06366,Right,nd1N00074,S
06366d842,nd1S06366,Right,nd1N00074,S
06366d877,nd1S06366,Left,nd1N00074,S
06366d878,nd1S06366,Left,nd1N00074,S
06366d879,nd1S06366,Left,nd1N00074,S
06366d880,nd1S06366,Left,nd1N00074,S
06366d881,nd1S06366,Left,nd1N00074,S
06366d882,nd1S06366,Left,nd1N00074,S
06366d883,nd1S06366,Right,nd1N00074,S
06366d884,nd1S06366,Right,nd1N00074,S
06366d885,nd1S06366,Right,nd1N00074,S
06366d886,nd1S06366,Right,nd1N00074,S
06366d887,nd1S06366,Right,nd1N00074,S
06366d888,nd1S06366,Right,nd1N00074,S
06366d950,nd1S06366,Left,nd1N00074,S
06366d951,nd1S06366,Left,nd1N00074,S
06366d952,nd1S06366,Left,nd1N00074,S
06366d953,nd1S06366,Left,nd1N00074,S
06366d954,nd1S06366,Left,nd1N00074,S
06366d955,nd1S06366,Left,nd1N00074,S
06366d956,nd1S06366,Right,nd1N00074,S
06366d957,nd1S06366,Right,nd1N00074,S
06366d958,nd1S06366,Right,nd1N00074,S
06366d959,nd1S06366,Right,nd1N00074,S
06366d960,nd1S06366,Right,nd1N00074,S
06366d961,nd1S06366,Right,nd1N00074,S
06369d134,nd1S06369,Left,nd1N00074,N
06369d237,nd1S06369,Left,nd1N00074,N
06369d241,nd1S06369,Right,nd1N00074,N
06369d344,nd1S06369,Left,nd1N00074,N
06369d352,nd1S06369,Right,nd1N00074,N
06369d353,nd1S06369,Right,nd1N00074,N
06369d390,nd1S06369,Left,nd1N00074,N
06369d391,nd1S06369,Left,nd1N00074,N
06369d392,nd1S06369,Right,nd1N00074,N
06369d404,nd1S06369,Left,nd1N00074,N
06369d516,nd1S06369,Left,nd1N00074,N
06369d606,nd1S06369,Left,nd1N00074,N
06369d614,nd1S06369,Right,nd1N00074,N
06369d699,nd1S06369,Right,nd1N00074,N
06369d75,nd1S06369,Right,nd1N00074,N
06369d76,nd1S06369,Right,nd1N00074,N
06370d1178,nd1S06370,Left,nd1N00074,N
06370d1184,nd1S06370,Right,nd1N00074,N
06370d1185,nd1S06370,Right,nd1N00074,N
06370d1229,nd1S06370,Left,nd1N00074,N
06370d1237,nd1S06370,Right,nd1N00074,N
06370d1301,nd1S06370,Left,nd1N00074,N
06370d1304,nd1S06370,Right,nd1N00074,N
06370d1343,nd1S06370,Left,nd1N00074,N
06370d1349,nd1S06370,Right,nd1N00074,N
06370d1446,nd1S06370,Left,nd1N00074,N
06370d1449,nd1S06370,Left,nd1N00074,N
06370d1454,nd1S06370,Right,nd1N00074,N
06370d729,nd1S06370,Left,nd1N00074,N
06370d843,nd1S06370,Right,nd1N00074,N
06370d975,nd1S06370,Left,nd1N00074,N
06372d119,nd1S06372,Left,nd1N00074,N
06372d124,nd1S06372,Left,nd1N00074,N
06372d158,nd1S06372,Left,nd1N00074,N
06372d163,nd1S06372,Right,nd1N00074,N
06372d164,nd1S06372,Right,nd1N00074,N
06377d1017,nd1S06377,Left,nd1N00074,N
06377d1022,nd1S06377,Left,nd1N00074,N
06377d1027,nd1S06377,Right,nd1N00074,N
06377d609,nd1S06377,Left,nd1N00074,N
06377d610,nd1S06377,Left,nd1N00074,N
06377d614,nd1S06377,Left,nd1N00074,N
06377d617,nd1S06377,Right,nd1N00074,N
06377d620,nd1S06377,Right,nd1N00074,N
06377d731,nd1S06377,Left,nd1N00074,N
06377d733,nd1S06377,Left,nd1N00074,N
06377d885,nd1S06377,Left,nd1N00074,N
06377d886,nd1S06377,Left,nd1N00074,N
06377d887,nd1S06377,Left,nd1N00074,N
06377d930,nd1S06377,Left,nd1N00074,N
06377d938,nd1S06377,Right,nd1N00074,N
06379d1093,nd1S06379,Right,nd1N00074,N
06379d1127,nd1S06379,Left,nd1N00074,N
06379d1129,nd1S06379,Left,nd1N00074,N
06379d1170,nd1S06379,Left,nd1N00074,N
06379d1173,nd1S06379,Right,nd1N00074,N
06379d705,nd1S06379,Right,nd1N00074,N
06379d810,nd1S06379,Right,nd1N00074,N
06379d937,nd1S06379,Left,nd1N00074,N
06379d940,nd1S06379,Left,nd1N00074,N
06380d307,nd1S06380,Left,nd1N00074,N
06380d308,nd1S06380,Left,nd1N00074,N
06381d125,nd1S06381,Left,nd1N00074,N
06381d129,nd1S06381,Left,nd1N00074,N
06383d745,nd1S06383,Left,nd1N00074,N
06383d748,nd1S06383,Left,nd1N00074,N
06383d750,nd1S06383,Right,nd1N00074,N
06384d1042,nd1S06384,Left,nd1N00074,S
06384d1043,nd1S06384,Left,nd1N00074,S
06384d1044,nd1S06384,Left,nd1N00074,S
06384d1045,nd1S06384,Left,nd1N00074,S
06384d1046,nd1S06384,Left,nd1N00074,S
06384d1047,nd1S06384,Left,nd1N00074,S
06384d1048,nd1S06384,Right,nd1N00074,S
06384d1049,nd1S06384,Right,nd1N00074,S
06384d1050,nd1S06384,Right,nd1N00074,S
06384d1051,nd1S06384,Right,nd1N00074,S
06384d1052,nd1S06384,Right,nd1N00074,S
06384d1053,nd1S06384,Right,nd1N00074,S
06384d1060,nd1S06384,Left,nd1N00074,S
06384d1061,nd1S06384,Left,nd1N00074,S
06384d1062,nd1S06384,Left,nd1N00074,S
06384d1063,nd1S06384,Left,nd1N00074,S
06384d1064,nd1S06384,Left,nd1N00074,S
06384d1065,nd1S06384,Left,nd1N00074,S
06384d1066,nd1S06384,Right,nd1N00074,S
06384d1067,nd1S06384,Right,nd1N00074,S
06384d1068,nd1S06384,Right,nd1N00074,S
06384d1069,nd1S06384,Right,nd1N00074,S
06384d1070,nd1S06384,Right,nd1N00074,S
06384d1071,nd1S06384,Right,nd1N00074,S
06384d1105,nd1S06384,Left,nd1N00074,S
06384d1106,nd1S06384,Left,nd1N00074,S
06384d1107,nd1S06384,Left,nd1N00074,S
06384d1108,nd1S06384,Left,nd1N00074,S
06384d1109,nd1S06384,Left,nd1N00074,S
06384d1110,nd1S06384,Left,nd1N00074,S
06384d1111,nd1S06384,Right,nd1N00074,S
06384d1112,nd1S06384,Right,nd1N00074,S
06384d1113,nd1S06384,Right,nd1N00074,S
06384d1114,nd1S06384,Right,nd1N00074,S
06384d1115,nd1S06384,Right,nd1N00074,S
06384d1116,nd1S06384,Right,nd1N00074,S
06384d1205,nd1S06384,Left,nd1N00074,S
06384d1206,nd1S06384,Left,nd1N00074,S
06384d1207,nd1S06384,Left,nd1N00074,S
06384d1208,nd1S06384,Left,nd1N00074,S
06384d1209,nd1S06384,Left,nd1N00074,S
06384d1210,nd1S06384,Left,nd1N00074,S
06384d1211,nd1S06384,Right,nd1N00074,S
06384d1212,nd1S06384,Right,nd1N00074,S
06384d1213,nd1S06384,Right,nd1N00074,S
06384d1214,nd1S06384,Right,nd1N00074,S
06384d1215,nd1S06384,Right,nd1N00074,S
06384d1216,nd1S06384,Right,nd1N00074,S
06384d1294,nd1S06384,Left,nd1N00074,S
06384d1295,nd1S06384,Left,nd1N00074,S
06384d1296,nd1S06384,Left,nd1N00074,S
06384d1297,nd1S06384,Left,nd1N00074,S
06384d1298,nd1S06384,Left,nd1N00074,S
06384d1299,nd1S06384,Left,nd1N00074,S
06384d1300,nd1S06384,Right,nd1N00074,S
06384d1301,nd1S06384,Right,nd1N00074,S
06384d1302,nd1S06384,Right,nd1N00074,S
06384d1303,nd1S06384,Right,nd1N00074,S
06384d1304,nd1S06384,Right,nd1N00074,S
06384d1305,nd1S06384,Right,nd1N00074,S
06384d1364,nd1S06384,Left,nd1N00074,S
06384d1365,nd1S06384,Left,nd1N00074,S
06384d1366,nd1S06384,Left,nd1N00074,S
06384d1367,nd1S06384,Left,nd1N00074,S
06384d1368,nd1S06384,Left,nd1N00074,S
06384d1369,nd1S06384,Left,nd1N00074,S
06384d1370,nd1S06384,Right,nd1N00074,S
06384d1371,nd1S06384,Right,nd1N00074,S
06384d1372,nd1S06384,Right,nd1N00074,S
06384d1373,nd1S06384,Right,nd1N00074,S
06384d1374,nd1S06384,Right,nd1N00074,S
06384d1375,nd1S06384,Right,nd1N00074,S
06384d759,nd1S06384,Left,nd1N00074,S
06384d760,nd1S06384,Left,nd1N00074,S
06384d761,nd1S06384,Left,nd1N00074,S
06384d762,nd1S06384,Left,nd1N00074,S
06384d763,nd1S06384,Left,nd1N00074,S
06384d764,nd1S06384,Left,nd1N00074,S
06384d765,nd1S06384,Right,nd1N00074,S
06384d766,nd1S06384,Right,nd1N00074,S
06384d767,nd1S06384,Right,nd1N00074,S
06384d768,nd1S06384,Right,nd1N00074,S
06384d769,nd1S06384,Right,nd1N00074,S
06384d770,nd1S06384,Right,nd1N00074,S
06384d841,nd1S06384,Left,nd1N00074,S
06384d842,nd1S06384,Left,nd1N00074,S
06384d843,nd1S06384,Left,nd1N00074,S
06384d844,nd1S06384,Left,nd1N00074,S
06384d845,nd1S06384,Left,nd1N00074,S
06384d846,nd1S06384,Left,nd1N00074,S
06384d847,nd1S06384,Right,nd1N00074,S
06384d848,nd1S06384,Right,nd1N00074,S
06384d849,nd1S06384,Right,nd1N00074,S
06384d850,nd1S06384,Right,nd1N00074,S
06384d851,nd1S06384,Right,nd1N00074,S
06384d852,nd1S06384,Right,nd1N00074,S
06386d745,nd1S06386,Left,nd1N00074,N
06386d752,nd1S06386,Right,nd1N00074,N
06386d814,nd1S06386,Right,nd1N00074,N
06386d818,nd1S06386,Right,nd1N00074,N
06387d563,nd1S06387,Left,nd1N00074,N
06387d565,nd1S06387,Right,nd1N00074,N
06387d730,nd1S06387,Right,nd1N00074,N
06387d880,nd1S06387,Left,nd1N00074,N
06387d924,nd1S06387,Left,nd1N00074,N
06387d926,nd1S06387,Left,nd1N00074,N
06392d471,nd1S06392,Left,nd1N00074,N
06392d473,nd1S06392,Left,nd1N00074,N
06392d477,nd1S06392,Right,nd1N00074,N
06392d491,nd1S06392,Left,nd1N00074,N
06392d558,nd1S06392,Right,nd1N00074,N
06392d559,nd1S06392,Right,nd1N00074,N
06392d646,nd1S06392,Left,nd1N00074,N
06392d88,nd1S06392,Left,nd1N00074,N
06392d89,nd1S06392,Left,nd1N00074,N
06392d95,nd1S06392,Right,nd1N00074,N
06393d1098,nd1S06393,Left,nd1N00074,N
06393d1105,nd1S06393,Right,nd1N00074,N
06393d1107,nd1S06393,Right,nd1N00074,N
06393d1124,nd1S06393,Right,nd1N00074,N
06393d703,nd1S06393,Left,nd1N00074,N
06393d707,nd1S06393,Left,nd1N00074,N
06393d802,nd1S06393,Left,nd1N00074,N
06393d804,nd1S06393,Left,nd1N00074,N
06393d808,nd1S06393,Right,nd1N00074,N
06393d810,nd1S06393,Right,nd1N00074,N
06393d949,nd1S06393,Right,nd1N00074,N
06394d627,nd1S06394,Left,nd1N00074,N
06394d630,nd1S06394,Right,nd1N00074,N
06394d631,nd1S06394,Right,nd1N00074,N
06394d781,nd1S06394,Left,nd1N00074,N
06394d784,nd1S06394,Right,nd1N00074,N
06394d787,nd1S06394,Right,nd1N00074,N
06394d919,nd1S06394,Left,nd1N00074,N
06394d927,nd1S06394,Right,nd1N00074,N
06394d962,nd1S06394,Left,nd1N00074,N
06394d968,nd1S06394,Right,nd1N00074,N
06394d969,nd1S06394,Right,nd1N00074,N
06397d384,nd1S06397,Left,nd1N00074,N
06397d423,nd1S06397,Left,nd1N00074,N
06397d425,nd1S06397,Left,nd1N00074,N
06397d428,nd1S06397,Left,nd1N00074,N
06397d433,nd1S06397,Right,nd1N00074,N
06397d514,nd1S06397,Left,nd1N00074,N
06397d516,nd1S06397,Left,nd1N00074,N
06397d517,nd1S06397,Left,nd1N00074,N
06397d522,nd1S06397,Right,nd1N00074,N
06398d716,nd1S06398,Right,nd1N00074,N
06398d809,nd1S06398,Left,nd1N00074,N
06398d811,nd1S06398,Left,nd1N00074,N
06398d818,nd1S06398,Right,nd1N00074,N
06398d899,nd1S06398,Right,nd1N00074,N
06398d900,nd1S06398,Right,nd1N00074,N
06398d902,nd1S06398,Right,nd1N00074,N
06398d979,nd1S06398,Left,nd1N00074,N
06398d981,nd1S06398,Left,nd1N00074,N
06398d982,nd1S06398,Left,nd1N00074,N
06399d588,nd1S06399,Left,nd1N00074,N
06399d593,nd1S06399,Right,nd1N00074,N
06399d594,nd1S06399,Right,nd1N00074,N
06399d595,nd1S06399,Right,nd1N00074,N
06399d596,nd1S06399,Right,nd1N00074,N
06399d628,nd1S06399,Left,nd1N00074,N
06399d637,nd1S06399,Right,nd1N00074,N
06401d740,nd1S06401,Left,nd1N00074,S
06401d741,nd1S06401,Left,nd1N00074,S
06401d742,nd1S06401,Left,nd1N00074,S
06401d743,nd1S06401,Left,nd1N00074,S
06401d744,nd1S06401,Left,nd1N00074,S
06401d745,nd1S06401,Left,nd1N00074,S
06401d746,nd1S06401,Right,nd1N00074,S
06401d747,nd1S06401,Right,nd1N00074,S
06401d748,nd1S06401,Right,nd1N00074,S
06401d749,nd1S06401,Right,nd1N00074,S
06401d750,nd1S06401,Right,nd1N00074,S
06401d751,nd1S06401,Right,nd1N00074,S
06405d572,nd1S06405,Left,nd1N00074,N
06405d692,nd1S06405,Right,nd1N00074,N
06405d820,nd1S06405,Left,nd1N00074,N
06405d828,nd1S06405,Right,nd1N00074,N
06405d900,nd1S06405,Left,nd1N00074,N
06405d902,nd1S06405,Left,nd1N00074,N
06405d977,nd1S06405,Right,nd1N00074,N
06405d980,nd1S06405,Right,nd1N00074,N
06406d671,nd1S06406,Left,nd1N00074,S
06406d672,nd1S06406,Left,nd1N00074,S
06406d673,nd1S06406,Left,nd1N00074,S
06406d674,nd1S06406,Left,nd1N00074,S
06406d675,nd1S06406,Left,nd1N00074,S
06406d676,nd1S06406,Left,nd1N00074,S
06406d677,nd1S06406,Right,nd1N00074,S
06406d678,nd1S06406,Right,nd1N00074,S
06406d679,nd1S06406,Right,nd1N00074,S
06406d680,nd1S06406,Right,nd1N00074,S
06406d681,nd1S06406,Right,nd1N00074,S
06406d682,nd1S06406,Right,nd1N00074,S
06408d544,nd1S06408,Left,nd1N00074,N
06408d655,nd1S06408,Left,nd1N00074,N
06408d763,nd1S06408,Left,nd1N00074,N
06408d765,nd1S06408,Left,nd1N00074,N
06408d773,nd1S06408,Right,nd1N00074,N
06408d941,nd1S06408,Left,nd1N00074,N
06408d947,nd1S06408,Right,nd1N00074,N
06408d951,nd1S06408,Right,nd1N00074,N
06408d952,nd1S06408,Right,nd1N00074,N
06408d982,nd1S06408,Left,nd1N00074,N
06415d611,nd1S06415,Right,nd1N00074,N
06415d613,nd1S06415,Right,nd1N00074,N
06415d677,nd1S06415,Left,nd1N00074,N
06415d762,nd1S06415,Left,nd1N00074,N
06415d769,nd1S06415,Right,nd1N00074,N
06415d867,nd1S06415,Left,nd1N00074,N
06415d868,nd1S06415,Left,nd1N00074,N
06415d872,nd1S06415,Right,nd1N00074,N
06415d922,nd1S06415,Right,nd1N00074,N
06417d1033,nd1S06417,Left,nd1N00074,S
06417d1034,nd1S06417,Left,nd1N00074,S
06417d1035,nd1S06417,Left,nd1N00074,S
06417d1036,nd1S06417,Left,nd1N00074,S
06417d1037,nd1S06417,Left,nd1N00074,S
06417d1038,nd1S06417,Left,nd1N00074,S
06417d1039,nd1S06417,Right,nd1N00074,S
06417d1040,nd1S06417,Right,nd1N00074,S
06417d1041,nd1S06417,Right,nd1N00074,S
06417d1042,nd1S06417,Right,nd1N00074,S
06417d1043,nd1S06417,Right,nd1N00074,S
06417d1044,nd1S06417,Right,nd1N00074,S
06417d606,nd1S06417,Left,nd1N00074,S
06417d607,nd1S06417,Left,nd1N00074,S
06417d608,nd1S06417,Left,nd1N00074,S
06417d609,nd1S06417,Left,nd1N00074,S
06417d610,nd1S06417,Left,nd1N00074,S
06417d611,nd1S06417,Left,nd1N00074,S
06417d612,nd1S06417,Right,nd1N00074,S
06417d613,nd1S06417,Right,nd1N00074,S
06417d614,nd1S06417,Right,nd1N00074,S
06417d615,nd1S06417,Right,nd1N00074,S
06417d616,nd1S06417,Right,nd1N00074,S
06417d617,nd1S06417,Right,nd1N00074,S
06417d788,nd1S06417,Left,nd1N00074,S
06417d789,nd1S06417,Left,nd1N00074,S
06417d790,nd1S06417,Left,nd1N00074,S
06417d791,nd1S06417,Left,nd1N00074,S
06417d792,nd1S06417,Left,nd1N00074,S
06417d793,nd1S06417,Left,nd1N00074,S
06417d794,nd1S06417,Right,nd1N00074,S
06417d795,nd1S06417,Right,nd1N00074,S
06417d796,nd1S06417,Right,nd1N00074,S
06417d797,nd1S06417,Right,nd1N00074,S
06417d798,nd1S06417,Right,nd1N00074,S
06417d799,nd1S06417,Right,nd1N00074,S
06417d806,nd1S06417,Left,nd1N00074,S
06417d807,nd1S06417,Left,nd1N00074,S
06417d808,nd1S06417,Left,nd1N00074,S
06417d809,nd1S06417,Left,nd1N00074,S
06417d810,nd1S06417,Left,nd1N00074,S
06417d811,nd1S06417,Left,nd1N00074,S
06417d812,nd1S06417,Right,nd1N00074,S
06417d813,nd1S06417,Right,nd1N00074,S
06417d814,nd1S06417,Right,nd1N00074,S
06417d815,nd1S06417,Right,nd1N00074,S
06417d816,nd1S06417,Right,nd1N00074,S
06417d817,nd1S06417,Right,nd1N00074,S
06417d987,nd1S06417,Left,nd1N00074,S
06417d988,nd1S06417,Left,nd1N00074,S
06417d989,nd1S06417,Left,nd1N00074,S
06417d990,nd1S06417,Left,nd1N00074,S
06417d991,nd1S06417,Left,nd1N00074,S
06417d992,nd1S06417,Left,nd1N00074,S
